Local Time [hour]	InSight Normalized Pressure [%]
10.251111	1.332107
10.251111	1.332774
10.251389	1.334614
10.251389	1.335118
10.251667	1.334137
10.251667	1.334941
10.251944	1.334123
10.251944	1.333496
10.252222	1.333319
10.252222	1.332992
10.252500	1.334300
10.252500	1.333551
10.252778	1.332761
10.252778	1.332270
10.253056	1.331017
10.253056	1.330948
10.253333	1.330022
10.253333	1.328918
10.253611	1.329654
10.253611	1.333006
10.253889	1.334750
10.253889	1.333088
10.254167	1.331493
10.254167	1.330703
10.254444	1.331003
10.254444	1.331262
10.254722	1.332366
10.254722	1.332720
10.255000	1.331630
10.255000	1.331970
10.255000	1.331453
10.255278	1.330485
10.255278	1.329463
10.255556	1.328564
10.255556	1.330948
10.255833	1.332079
10.255833	1.331344
10.256111	1.331970
10.256111	1.330839
10.256389	1.329436
10.256389	1.328755
10.256667	1.328455
10.256667	1.328019
10.256944	1.328169
10.256944	1.329954
10.257222	1.330294
10.257222	1.331194
10.257500	1.330526
10.257500	1.328319
10.257778	1.328836
10.257778	1.328591
10.258056	1.326684
10.258056	1.324953
10.258333	1.326357
10.258333	1.330226
10.258611	1.329668
10.258611	1.327147
10.258889	1.328891
10.258889	1.329068
10.259167	1.328578
10.259167	1.328741
10.259444	1.326070
10.259444	1.329123
10.259722	1.331630
10.259722	1.328618
10.260000	1.328305
10.260000	1.328169
10.260000	1.328550
10.260278	1.329245
10.260278	1.328986
10.260556	1.328673
10.260556	1.328346
10.260833	1.328864
10.260833	1.329150
10.261111	1.329545
10.261111	1.330076
10.261389	1.330022
10.261389	1.330022
10.261667	1.330826
10.261667	1.330703
10.261944	1.330226
10.261944	1.330472
10.262222	1.329831
10.262222	1.329940
10.262500	1.329354
10.262500	1.327597
10.262778	1.327937
10.262778	1.328673
10.263056	1.328073
10.263056	1.326588
10.263333	1.326220
10.263333	1.327270
10.263611	1.327801
10.263611	1.328414
10.263889	1.328033
10.263889	1.327815
10.264167	1.328618
10.264167	1.327433
10.264444	1.326002
10.264444	1.325825
10.264722	1.327052
10.264722	1.327351
10.265000	1.325852
10.265000	1.326329
10.265000	1.326629
10.265278	1.326561
10.265278	1.327433
10.265556	1.327133
10.265556	1.326466
10.265833	1.326207
10.265833	1.325961
10.266111	1.325743
10.266111	1.325294
10.266389	1.325416
10.266389	1.324899
10.266667	1.323277
10.266667	1.323795
10.266944	1.325117
10.266944	1.325226
10.267222	1.326030
10.267222	1.326997
10.267500	1.325130
10.267500	1.323591
10.267778	1.324667
10.267778	1.324599
10.268056	1.324245
10.268056	1.324285
10.268333	1.323591
10.268333	1.324176
10.268611	1.324653
10.268611	1.323359
10.268889	1.323304
10.268889	1.323059
10.269167	1.322214
10.269167	1.322419
10.269444	1.322310
10.269444	1.322650
10.269722	1.322473
10.269722	1.321969
10.270000	1.321887
10.270000	1.321383
10.270000	1.321015
10.270278	1.320770
10.270278	1.320034
10.270556	1.320375
10.270556	1.321601
10.270833	1.321192
10.270833	1.321519
10.271111	1.322010
10.271111	1.321247
10.271389	1.321942
10.271389	1.322051
10.271667	1.320825
10.271667	1.321179
10.271944	1.321179
10.271944	1.320702
10.272222	1.321833
10.272222	1.321083
10.272500	1.320034
10.272500	1.320811
10.272778	1.320375
10.272778	1.320075
10.273056	1.320089
10.273056	1.319857
10.273333	1.319694
10.273333	1.318890
10.273611	1.319326
10.273611	1.319884
10.273889	1.318753
10.273889	1.318917
10.274167	1.319830
10.274167	1.320102
10.274444	1.320334
10.274444	1.319530
10.274722	1.319012
10.274722	1.318590
10.275000	1.317513
10.275000	1.317568
10.275278	1.317500
10.275278	1.316914
10.275278	1.317295
10.275556	1.316968
10.275556	1.315838
10.275833	1.315660
10.275833	1.315620
10.276111	1.314979
10.276111	1.314461
10.276389	1.314584
10.276389	1.315620
10.276667	1.315947
10.276667	1.315388
10.276944	1.314611
10.276944	1.312131
10.277222	1.310973
10.277222	1.312486
10.277500	1.312990
10.277500	1.312595
10.277778	1.311804
10.277778	1.310960
10.278056	1.310823
10.278056	1.311436
10.278333	1.311995
10.278333	1.311314
10.278611	1.311614
10.278611	1.312036
10.278889	1.310564
10.278889	1.310333
10.279167	1.311178
10.279167	1.310564
10.279444	1.310728
10.279444	1.310374
10.279722	1.308575
10.279722	1.308316
10.280000	1.307662
10.280000	1.306572
10.280278	1.305972
10.280278	1.306831
10.280278	1.309038
10.280556	1.308589
10.280556	1.307471
10.280833	1.307948
10.280833	1.307376
10.281111	1.305727
10.281111	1.306422
10.281389	1.307730
10.281389	1.306490
10.281667	1.305141
10.281667	1.305291
10.281944	1.305645
10.281944	1.305509
10.282222	1.304215
10.282222	1.302893
10.282500	1.303261
10.282500	1.302893
10.282778	1.303602
10.282778	1.304337
10.283056	1.302007
10.283056	1.302103
10.283333	1.302702
10.283333	1.300958
10.283611	1.300427
10.283611	1.299568
10.283889	1.299746
10.283889	1.301653
10.284167	1.299814
10.284167	1.298070
10.284444	1.296911
10.284444	1.295099
10.284722	1.296680
10.284722	1.297048
10.285000	1.297034
10.285000	1.295944
10.285278	1.295535
10.285278	1.298233
10.285278	1.296462
10.285556	1.297089
10.285556	1.300590
10.285833	1.301776
10.285833	1.302321
10.286111	1.302021
10.286111	1.304487
10.286389	1.304201
10.286389	1.302743
10.286667	1.305496
10.286667	1.306081
10.286944	1.304842
10.286944	1.303888
10.287222	1.304215
10.287222	1.304010
10.287500	1.302375
10.287500	1.303656
10.287778	1.304460
10.287778	1.303288
10.288056	1.302866
10.288056	1.302321
10.288333	1.301871
10.288333	1.301871
10.288611	1.302675
10.288611	1.302116
10.288889	1.300386
10.288889	1.300904
10.289167	1.301081
10.289167	1.300904
10.289444	1.301435
10.289444	1.300563
10.289722	1.300250
10.289722	1.299269
10.290000	1.298478
10.290000	1.299514
10.290278	1.298764
10.290278	1.298397
10.290278	1.298914
10.290556	1.297988
10.290556	1.297443
10.290833	1.297852
10.290833	1.298451
10.291111	1.298451
10.291111	1.298070
10.291389	1.299282
10.291389	1.299814
10.291667	1.298042
10.291667	1.297579
10.291944	1.298342
10.291944	1.298247
10.292222	1.298070
10.292222	1.297143
10.292500	1.295413
10.292500	1.296135
10.292778	1.297484
10.292778	1.296734
10.293056	1.295930
10.293056	1.295712
10.293333	1.295481
10.293333	1.295113
10.293611	1.294718
10.293611	1.294963
10.293889	1.295658
10.293889	1.295576
10.294167	1.294336
10.294167	1.293995
10.294444	1.294513
10.294444	1.292837
10.294722	1.291843
10.294722	1.293042
10.295000	1.294173
10.295000	1.294977
10.295278	1.294173
10.295278	1.294649
10.295278	1.294609
10.295556	1.292837
10.295556	1.293450
10.295833	1.292742
10.295833	1.291570
10.296111	1.291638
10.296111	1.290548
10.296389	1.290589
10.296389	1.290684
10.296667	1.290303
10.296667	1.290221
10.296944	1.289908
10.296944	1.289976
10.297222	1.289703
10.297222	1.289335
10.297500	1.288954
10.297500	1.289172
10.297778	1.288845
10.297778	1.287932
10.298056	1.288409
10.298056	1.287401
10.298333	1.286747
10.298333	1.286556
10.298611	1.286501
10.298611	1.287387
10.298889	1.287264
10.298889	1.288109
10.299167	1.286801
10.299167	1.286474
10.299444	1.287673
10.299444	1.286147
10.299722	1.286896
10.299722	1.285725
10.300000	1.284280
10.300000	1.285875
10.300278	1.284744
10.300278	1.284253
10.300278	1.284321
10.300556	1.283899
10.300556	1.283940
10.300833	1.283231
10.300833	1.283204
10.301111	1.283081
10.301111	1.283054
10.301389	1.282795
10.301389	1.282904
10.301667	1.283027
10.301667	1.281719
10.301944	1.281787
10.301944	1.281705
10.302222	1.280383
10.302222	1.280206
10.302500	1.280111
10.302500	1.279784
10.302778	1.279416
10.302778	1.279225
10.303056	1.279920
10.303056	1.278816
10.303333	1.277331
10.303333	1.277604
10.303611	1.277277
10.303611	1.277100
10.303889	1.277154
10.303889	1.276555
10.304167	1.275928
10.304167	1.276255
10.304444	1.276486
10.304444	1.276132
10.304722	1.276664
10.304722	1.276405
10.305000	1.276500
10.305000	1.276677
10.305278	1.276118
10.305278	1.276118
10.305278	1.275192
10.305556	1.275328
10.305556	1.275682
10.305833	1.274742
10.305833	1.274824
10.306111	1.273761
10.306111	1.272399
10.306389	1.272317
10.306389	1.272181
10.306667	1.273530
10.306667	1.274170
10.306944	1.272698
10.306944	1.272181
10.307222	1.272440
10.307222	1.272549
10.307500	1.273162
10.307500	1.272944
10.307778	1.271963
10.307778	1.271050
10.308056	1.270164
10.308056	1.271608
10.308333	1.272303
10.308333	1.272004
10.308611	1.273639
10.308611	1.273066
10.308889	1.272412
10.308889	1.273053
10.309167	1.272480
10.309167	1.272780
10.309444	1.272453
10.309444	1.273707
10.309722	1.274947
10.309722	1.272930
10.310000	1.273434
10.310000	1.273352
10.310278	1.272862
10.310278	1.274334
10.310278	1.273911
10.310556	1.273788
10.310556	1.273829
10.310833	1.273339
10.310833	1.272521
10.311111	1.271881
10.311111	1.272889
10.311389	1.272317
10.311389	1.270695
10.311667	1.271131
10.311667	1.270954
10.311944	1.269592
10.311944	1.269783
10.312222	1.269905
10.312222	1.269469
10.312500	1.269224
10.312500	1.268679
10.312778	1.268992
10.312778	1.269088
10.313056	1.268720
10.313056	1.268924
10.313333	1.268679
10.313333	1.268052
10.313611	1.267439
10.313611	1.266948
10.313889	1.266580
10.313889	1.266580
10.314167	1.266839
10.314167	1.266785
10.314444	1.266717
10.314444	1.266199
10.314722	1.265627
10.314722	1.265177
10.315000	1.264891
10.315000	1.265123
10.315278	1.264823
10.315278	1.264237
10.315278	1.263719
10.315556	1.263774
10.315556	1.263733
10.315833	1.263746
10.315833	1.264741
10.316111	1.263978
10.316111	1.262902
10.316389	1.263120
10.316389	1.263229
10.316667	1.263869
10.316667	1.264032
10.316944	1.262983
10.316944	1.262466
10.317222	1.262643
10.317222	1.262479
10.317500	1.263188
10.317500	1.263651
10.317778	1.262643
10.317778	1.262029
10.318056	1.262193
10.318056	1.262506
10.318333	1.262029
10.318333	1.262152
10.318611	1.263229
10.318611	1.263310
10.318889	1.262520
10.318889	1.261907
10.319167	1.262384
10.319167	1.263038
10.319444	1.262357
10.319444	1.261580
10.319722	1.262438
10.319722	1.263038
10.320000	1.262057
10.320000	1.262643
10.320278	1.262902
10.320278	1.261607
10.320278	1.262043
10.320556	1.261907
10.320556	1.261444
10.320833	1.261662
10.320833	1.261539
10.321111	1.262602
10.321111	1.263120
10.321389	1.261743
10.321389	1.261035
10.321667	1.262084
10.321667	1.263515
10.321944	1.263978
10.321944	1.263610
10.322222	1.263705
10.322222	1.263596
10.322500	1.263297
10.322500	1.263487
10.322778	1.263106
10.322778	1.262697
10.323056	1.263092
10.323056	1.263283
10.323333	1.262752
10.323333	1.262452
10.323611	1.261880
10.323611	1.261498
10.323889	1.262397
10.323889	1.262629
10.324167	1.262329
10.324167	1.262970
10.324444	1.262956
10.324444	1.262670
10.324722	1.263092
10.324722	1.262711
10.325000	1.263256
10.325000	1.263855
10.325278	1.262615
10.325278	1.262806
10.325278	1.262384
10.325556	1.262493
10.325556	1.263855
10.325833	1.262874
10.325833	1.263051
10.326111	1.262629
10.326111	1.262207
10.326389	1.262847
10.326389	1.261771
10.326667	1.263092
10.326667	1.263719
10.326944	1.262765
10.326944	1.262656
10.327222	1.261648
10.327222	1.261621
10.327500	1.261498
10.327500	1.261157
10.327778	1.261553
10.327778	1.262193
10.328056	1.262534
10.328056	1.262629
10.328333	1.263937
10.328333	1.263610
10.328611	1.262275
10.328611	1.262520
10.328889	1.262534
10.328889	1.261920
10.329167	1.261757
10.329167	1.263024
10.329444	1.262247
10.329444	1.260885
10.329722	1.262384
10.329722	1.262016
10.330000	1.261375
10.330000	1.261948
10.330278	1.261117
10.330278	1.260408
10.330278	1.260994
10.330556	1.263215
10.330556	1.263637
10.330833	1.262942
10.330833	1.264605
10.331111	1.264945
10.331111	1.264060
10.331389	1.262956
10.331389	1.262588
10.331667	1.262629
10.331667	1.261607
10.331944	1.262520
10.331944	1.263011
10.332222	1.262806
10.332222	1.264346
10.332500	1.264564
10.332500	1.264019
10.332778	1.264509
10.332778	1.264564
10.333056	1.265027
10.333056	1.265640
10.333333	1.265136
10.333333	1.264986
10.333611	1.264727
10.333611	1.265150
10.333889	1.265490
10.333889	1.264945
10.334167	1.265708
10.334167	1.265749
10.334444	1.265981
10.334444	1.266948
10.334722	1.266894
10.334722	1.266049
10.335000	1.265027
10.335000	1.265926
10.335278	1.266812
10.335278	1.266567
10.335278	1.267017
10.335556	1.267602
10.335556	1.268147
10.335833	1.268256
10.335833	1.268256
10.336111	1.267889
10.336111	1.266907
10.336389	1.266567
10.336389	1.266867
10.336667	1.267003
10.336667	1.266826
10.336944	1.267262
10.336944	1.267630
10.337222	1.267643
10.337222	1.268747
10.337500	1.268543
10.337500	1.267330
10.337778	1.267180
10.337778	1.266649
10.338056	1.266758
10.338056	1.267085
10.338333	1.267017
10.338333	1.267071
10.338611	1.266594
10.338611	1.266744
10.338889	1.266744
10.338889	1.266226
10.339167	1.266267
10.339167	1.266608
10.339444	1.266458
10.339444	1.265572
10.339722	1.265313
10.339722	1.265450
10.340000	1.264809
10.340000	1.264264
10.340278	1.264618
10.340278	1.265027
10.340278	1.265259
10.340556	1.265163
10.340556	1.264373
10.340833	1.263801
10.340833	1.263542
10.341111	1.263338
10.341111	1.263692
10.341389	1.263556
10.341389	1.262861
10.341667	1.262656
10.341667	1.261975
10.341944	1.261716
10.341944	1.261811
10.342222	1.261321
10.342222	1.261008
10.342500	1.261076
10.342500	1.262098
10.342778	1.262261
10.342778	1.261198
10.343056	1.260912
10.343056	1.260790
10.343333	1.260122
10.343333	1.259495
10.343611	1.258664
10.343611	1.257696
10.343889	1.257042
10.343889	1.256784
10.344167	1.257656
10.344167	1.257519
10.344444	1.256920
10.344444	1.257356
10.344722	1.257070
10.344722	1.257315
10.345000	1.257547
10.345000	1.257628
10.345278	1.256947
10.345278	1.256211
10.345278	1.256756
10.345556	1.255271
10.345556	1.254999
10.345833	1.255707
10.345833	1.254740
10.346111	1.254290
10.346111	1.253227
10.346389	1.253309
10.346389	1.254113
10.346667	1.253350
10.346667	1.252137
10.346944	1.251688
10.346944	1.251728
10.347222	1.250993
10.347222	1.250788
10.347500	1.250734
10.347500	1.249916
10.347778	1.249208
10.347778	1.249657
10.348056	1.249930
10.348056	1.248363
10.348333	1.247409
10.348333	1.247504
10.348611	1.247545
10.348611	1.247177
10.348889	1.246864
10.348889	1.246564
10.349167	1.245978
10.349167	1.246046
10.349444	1.246346
10.349444	1.246414
10.349722	1.246551
10.349722	1.246673
10.350000	1.246074
10.350000	1.245161
10.350278	1.244425
10.350278	1.244112
10.350278	1.244003
10.350556	1.243458
10.350556	1.243022
10.350833	1.242395
10.350833	1.242204
10.351111	1.242340
10.351111	1.241632
10.351389	1.241114
10.351389	1.241618
10.351667	1.242286
10.351667	1.242436
10.351944	1.242967
10.351944	1.242504
10.352222	1.241754
10.352222	1.242640
10.352500	1.242517
10.352500	1.242640
10.352778	1.243103
10.352778	1.242517
10.353056	1.243090
10.353056	1.242926
10.353333	1.242463
10.353333	1.242545
10.353611	1.241972
10.353611	1.241863
10.353889	1.241550
10.353889	1.241182
10.354167	1.241141
10.354167	1.241250
10.354444	1.241441
10.354444	1.240814
10.354722	1.240474
10.354722	1.240187
10.355000	1.239261
10.355000	1.239165
10.355278	1.239275
10.355278	1.238934
10.355278	1.238525
10.355556	1.238089
10.355556	1.238770
10.355833	1.238225
10.355833	1.236726
10.356111	1.237476
10.356111	1.237094
10.356389	1.236127
10.356389	1.236345
10.356667	1.235882
10.356667	1.235786
10.356944	1.235078
10.356944	1.234642
10.357222	1.235146
10.357222	1.234574
10.357500	1.234342
10.357500	1.233647
10.357778	1.232543
10.357778	1.232584
10.358056	1.232366
10.358056	1.232053
10.358333	1.231957
10.358333	1.231072
10.358611	1.231331
10.358611	1.232053
10.358889	1.230949
10.358889	1.231303
10.359167	1.232162
10.359167	1.231726
10.359444	1.231385
10.359444	1.231453
10.359722	1.231263
10.359722	1.230554
10.360000	1.231249
10.360000	1.231739
10.360278	1.231194
10.360278	1.230827
10.360278	1.230840
10.360556	1.230636
10.360556	1.229982
10.360833	1.229791
10.360833	1.228456
10.361111	1.227543
10.361111	1.227556
10.361389	1.225880
10.361389	1.224954
10.361667	1.224000
10.361667	1.222556
10.361944	1.223019
10.361944	1.222474
10.362222	1.221125
10.362222	1.219858
10.362500	1.217841
10.362500	1.217364
10.362778	1.218468
10.362778	1.219068
10.363056	1.218999
10.363056	1.220689
10.363333	1.223646
10.363333	1.224259
10.363611	1.224518
10.363611	1.226071
10.363889	1.225880
10.363889	1.226357
10.364167	1.228510
10.364167	1.228592
10.364444	1.228265
10.364444	1.228687
10.364722	1.229164
10.364722	1.229246
10.365000	1.229246
10.365000	1.230500
10.365278	1.230064
10.365278	1.228987
10.365278	1.229845
10.365556	1.230772
10.365556	1.230677
10.365833	1.229369
10.365833	1.229314
10.366111	1.229914
10.366111	1.229082
10.366389	1.226725
10.366389	1.224164
10.366667	1.225785
10.366667	1.227543
10.366944	1.227011
10.366944	1.227134
10.367222	1.224818
10.367222	1.222651
10.367500	1.221384
10.367500	1.221316
10.367778	1.223196
10.367778	1.221302
10.368056	1.220757
10.368056	1.223114
10.368333	1.223619
10.368333	1.221983
10.368611	1.219572
10.368611	1.220021
10.368889	1.221684
10.368889	1.222978
10.369167	1.222937
10.369167	1.221752
10.369444	1.221806
10.369444	1.222610
10.369722	1.223619
10.369722	1.225267
10.370000	1.226289
10.370000	1.225172
10.370278	1.225758
10.370278	1.227584
10.370278	1.227120
10.370556	1.227338
10.370556	1.227120
10.370833	1.225622
10.370833	1.227366
10.371111	1.229096
10.371111	1.227693
10.371389	1.226330
10.371389	1.226930
10.371667	1.227788
10.371667	1.227447
10.371944	1.227202
10.371944	1.227025
10.372222	1.226017
10.372222	1.223332
10.372500	1.223046
10.372500	1.224300
10.372778	1.223768
10.372778	1.224695
10.373056	1.225117
10.373056	1.225185
10.373333	1.225880
10.373333	1.225989
10.373611	1.226235
10.373611	1.225145
10.373889	1.223496
10.373889	1.224450
10.374167	1.225090
10.374167	1.224640
10.374444	1.225131
10.374444	1.222242
10.374722	1.221370
10.374722	1.223700
10.375000	1.222746
10.375000	1.222215
10.375278	1.221793
10.375278	1.221398
10.375278	1.221629
10.375556	1.222351
10.375556	1.223114
10.375833	1.222719
10.375833	1.223564
10.376111	1.223428
10.376111	1.223278
10.376389	1.222665
10.376389	1.220853
10.376667	1.221697
10.376667	1.221643
10.376944	1.221425
10.376944	1.223101
10.377222	1.223428
10.377222	1.222147
10.377500	1.220921
10.377500	1.221030
10.377778	1.221602
10.377778	1.220921
10.378056	1.220185
10.378056	1.220784
10.378333	1.220662
10.378333	1.220403
10.378611	1.220839
10.378611	1.221111
10.378889	1.221316
10.378889	1.220485
10.379167	1.220471
10.379167	1.220839
10.379444	1.220798
10.379444	1.221357
10.379722	1.220866
10.379722	1.220743
10.380000	1.221207
10.380000	1.221670
10.380278	1.222161
10.380278	1.221411
10.380278	1.221057
10.380556	1.221398
10.380556	1.222065
10.380833	1.222583
10.380833	1.221997
10.381111	1.222583
10.381111	1.223755
10.381389	1.222855
10.381389	1.223264
10.381667	1.224845
10.381667	1.224218
10.381944	1.224041
10.381944	1.223741
10.382222	1.222215
10.382222	1.217473
